house_size_m2,rooms,floor,open_kitchen,parking_spaces,house_age,garden,bathrooms,toilets,distance_to_city_center_km,municipality,property_type,sauna,balcony_terrace,heating_system,condition,plot_size_m2,energy_rating,price_thousand_eur
49,2,0,1,0,24,0,1,1,2.6,Helsinki,Apartment,0,0,District heating,Good,0,B,204
156,6,0,0,2,43,1,2,3,2.7,Turku,Semi-detached house,1,0,Geothermal,Fair,960,D,346
103,3,0,0,2,15,1,2,2,6.2,Oulu,Detached house,0,1,Electric heating,Good,1005,D,221
63,3,0,1,1,47,0,1,1,3.7,Jyväskylä,Apartment,0,1,District heating,Fair,0,F,97
99,4,2,1,1,3,0,1,1,0.9,Pori,Apartment,1,1,District heating,Good,0,B,159
84,3,0,1,0,14,0,1,1,0.8,Tampere,Apartment,0,0,District heating,Good,0,B,239
90,3,3,1,1,11,0,1,1,6.9,Espoo,Apartment,0,1,District heating,Good,0,B,312
73,3,0,0,1,15,1,2,2,6.3,Oulu,Apartment,1,1,District heating,Good,0,C,135
61,3,3,0,0,28,0,1,1,7.3,Jyväskylä,Apartment,0,1,District heating,Fair,0,D,100
69,3,0,1,0,7,0,1,1,2.9,Tampere,Apartment,0,0,District heating,Good,0,B,197
141,6,0,1,2,13,1,2,3,9.8,Espoo,Semi-detached house,1,1,Air-source heat pump,Excellent,320,B,472
90,3,0,1,3,32,1,1,2,3.6,Turku,Terraced house,0,1,District heating,Good,185,D,225
75,4,0,0,1,15,0,1,1,6.6,Oulu,Apartment,0,1,District heating,Fair,0,C,132
47,2,1,0,1,28,0,1,1,5.1,Espoo,Apartment,0,0,District heating,Good,0,C,170
62,3,4,0,0,1,0,1,1,2.7,Tampere,Apartment,0,0,District heating,Excellent,0,B,205
67,3,0,1,3,2,0,1,1,16.1,Espoo,Terraced house,1,1,Electric heating,New,245,A,298
95,5,3,1,1,36,0,1,1,1.4,Tampere,Apartment,1,0,District heating,Fair,0,D,242
52,2,2,1,0,12,0,1,1,0.7,Helsinki,Apartment,0,0,District heating,Good,0,C,265
98,5,0,0,2,80,1,2,3,18.5,Vantaa,Detached house,1,0,Wood heating,Good,1165,G,208
68,3,6,1,1,28,0,1,1,4.8,Helsinki,Apartment,0,1,District heating,Good,0,D,297
51,2,0,0,1,43,0,1,1,4.6,Kuopio,Apartment,0,1,Air-source heat pump,Excellent,0,D,76
81,4,4,1,1,4,0,2,2,5.9,Espoo,Apartment,0,1,District heating,Good,0,B,311
92,5,0,1,2,16,1,2,2,23.3,Espoo,Semi-detached house,0,0,Air-source heat pump,Good,990,B,338
67,3,1,0,0,3,0,1,1,2.8,Helsinki,Apartment,0,1,District heating,New,0,A,374
73,3,4,1,1,15,0,2,2,12.5,Vantaa,Apartment,0,0,District heating,Good,0,C,178
115,5,0,1,1,14,1,2,2,19.6,Helsinki,Detached house,1,1,Electric heating,Good,1095,B,470
56,2,2,1,0,0,0,1,2,3.1,Helsinki,Apartment,0,1,District heating,New,0,C,307
57,2,0,0,1,33,0,1,1,1.5,Oulu,Apartment,0,0,District heating,Fair,0,D,104
59,3,1,1,1,24,0,1,1,4.3,Helsinki,Apartment,0,0,District heating,Good,0,D,274
117,4,1,1,1,12,0,2,2,17.3,Vantaa,Apartment,1,0,District heating,Good,0,B,258
108,4,0,0,1,21,1,1,1,6.4,Helsinki,Semi-detached house,0,1,Air-source heat pump,Excellent,360,B,462
107,5,6,0,1,19,0,2,3,8.2,Vantaa,Apartment,1,0,District heating,Good,0,D,273
43,2,5,0,1,79,0,1,1,5.3,Helsinki,Apartment,0,1,District heating,Fair,0,E,177
50,2,3,1,1,13,0,1,1,6.1,Helsinki,Apartment,1,0,District heating,Good,0,B,229
67,2,1,0,0,3,0,1,1,9.5,Espoo,Apartment,1,1,Electric heating,Excellent,0,B,238
40,2,3,1,0,2,0,1,1,8.7,Vantaa,Apartment,0,1,District heating,Excellent,0,A,130
117,5,0,1,2,5,1,2,2,10.3,Lahti,Semi-detached house,0,1,District heating,New,1225,B,222
48,2,8,0,1,8,0,1,1,3.9,Kuopio,Apartment,0,1,District heating,Good,0,B,96
57,2,8,0,1,2,0,1,2,4.0,Helsinki,Apartment,0,1,Geothermal,New,0,A,358
50,2,7,0,1,72,0,1,1,2.7,Helsinki,Apartment,0,1,District heating,Fair,0,F,217
67,2,1,0,0,64,0,1,1,5.3,Turku,Apartment,0,0,Electric heating,Fair,0,F,93
51,3,0,1,0,10,0,1,1,2.6,Turku,Apartment,0,1,District heating,Fair,0,C,105
41,2,1,1,1,3,0,1,1,2.9,Turku,Apartment,0,1,District heating,New,0,A,136
47,2,0,0,0,57,0,1,1,3.6,Helsinki,Apartment,0,0,Oil heating,Good,0,F,137
56,3,0,1,0,12,0,1,1,2.6,Vantaa,Apartment,0,0,District heating,Fair,0,B,134
93,4,0,0,0,22,1,2,2,7.4,Oulu,Semi-detached house,1,1,Geothermal,Good,1300,C,234
119,4,0,0,1,51,1,2,3,14.8,Tampere,Apartment,0,0,District heating,Fair,0,E,200
249,9,0,1,2,2,1,3,4,9.1,Oulu,Detached house,1,1,Geothermal,New,1905,A,545
67,4,0,0,1,55,0,1,1,1.3,Oulu,Apartment,0,1,District heating,Needs renovation,0,E,87
80,3,9,0,1,17,0,2,2,1.8,Espoo,Apartment,0,1,District heating,Excellent,0,C,368
106,5,0,0,0,56,0,2,2,7.3,Helsinki,Apartment,0,1,District heating,Fair,0,E,285
135,5,5,0,1,43,0,1,2,3.2,Vantaa,Apartment,0,1,District heating,Fair,0,D,298
76,4,3,0,1,15,0,1,1,1.9,Oulu,Apartment,0,1,District heating,Good,0,C,168
126,5,0,0,1,25,1,2,2,9.0,Lahti,Detached house,1,1,Wood heating,Fair,1545,E,175
48,2,2,0,1,31,0,1,1,2.0,Oulu,Apartment,0,1,District heating,Good,0,C,100
30,2,3,0,1,72,0,1,1,10.5,Tampere,Apartment,0,0,District heating,Good,0,G,65
75,4,0,0,1,15,0,2,2,10.4,Helsinki,Apartment,1,0,District heating,Good,0,C,258
47,2,0,0,1,68,1,1,1,2.2,Kuopio,Apartment,0,1,District heating,Needs renovation,0,G,70
84,4,1,1,0,34,0,1,1,1.6,Turku,Apartment,1,1,District heating,Good,0,D,186
56,2,3,1,1,3,0,1,1,2.2,Oulu,Apartment,0,1,District heating,Good,0,B,132
79,3,0,0,0,46,1,1,2,15.1,Tampere,Semi-detached house,0,1,Electric heating,Fair,770,F,134
151,6,0,0,2,21,1,2,2,6.9,Jyväskylä,Detached house,0,1,Electric heating,Good,2025,E,273
63,3,1,1,0,89,0,1,1,0.5,Pori,Apartment,0,0,District heating,Good,0,F,73
81,3,6,1,1,14,0,1,2,4.5,Tampere,Apartment,0,1,Air-source heat pump,Fair,0,C,241
81,2,9,0,0,44,0,1,1,9.4,Jyväskylä,Apartment,0,1,District heating,Good,0,D,121
116,5,0,1,1,9,1,2,2,1.6,Oulu,Semi-detached house,1,1,District heating,Excellent,315,C,268
63,3,9,1,1,1,0,1,1,3.0,Helsinki,Apartment,0,1,District heating,New,0,A,385
61,2,1,0,0,51,0,1,1,1.7,Helsinki,Apartment,0,1,District heating,Fair,0,F,225
53,3,3,1,0,22,0,1,1,3.7,Helsinki,Apartment,0,1,Electric heating,Excellent,0,C,250
85,4,0,1,2,0,1,1,1,5.9,Jyväskylä,Semi-detached house,0,1,District heating,Excellent,1010,C,212
75,3,0,1,1,56,1,1,1,3.2,Turku,Terraced house,0,1,District heating,Good,390,E,180
60,2,0,1,1,54,1,1,1,2.2,Jyväskylä,Apartment,0,1,District heating,Needs renovation,0,F,84
57,3,1,1,1,26,0,1,1,4.8,Pori,Apartment,0,1,Geothermal,Fair,0,B,72
54,2,5,0,1,30,0,1,1,2.8,Helsinki,Apartment,0,0,District heating,Fair,0,E,227
22,1,1,0,1,45,0,1,1,2.1,Lahti,Apartment,0,1,District heating,Fair,0,D,38
60,2,2,0,1,23,0,1,1,2.6,Kuopio,Apartment,0,1,District heating,Fair,0,D,105
50,2,3,1,1,17,0,1,1,2.8,Tampere,Apartment,0,1,District heating,Excellent,0,B,155
70,2,0,1,2,31,1,1,1,5.1,Tampere,Detached house,0,1,Geothermal,Fair,955,D,211
32,1,0,1,0,40,1,1,1,0.9,Oulu,Apartment,0,1,District heating,Fair,0,E,56
136,5,0,1,0,18,1,2,2,6.8,Lahti,Detached house,0,1,Electric heating,Needs renovation,1055,C,172
74,4,3,1,1,3,0,1,1,1.6,Oulu,Apartment,0,0,District heating,Needs renovation,0,D,149
112,4,0,0,1,36,1,2,2,6.6,Oulu,Semi-detached house,0,1,Electric heating,Excellent,495,C,225
192,7,0,0,2,95,1,3,3,9.7,Turku,Detached house,1,1,Air-source heat pump,Fair,1070,F,263
103,4,0,1,1,45,1,2,2,2.5,Kuopio,Detached house,1,1,Geothermal,Good,1020,D,196
85,4,1,1,1,6,0,2,2,2.2,Oulu,Apartment,0,1,District heating,Excellent,0,C,195
44,2,1,0,0,95,0,1,1,5.1,Helsinki,Apartment,0,1,District heating,Fair,0,G,128
143,4,0,0,0,27,1,3,4,12.2,Kuopio,Detached house,1,1,Electric heating,Fair,2500,E,223
83,3,2,0,0,75,0,2,2,2.6,Helsinki,Apartment,0,1,District heating,Fair,0,F,280
105,5,0,1,1,29,0,2,3,8.5,Espoo,Semi-detached house,0,1,Electric heating,Good,370,D,349
62,2,3,0,1,20,0,1,2,5.9,Helsinki,Apartment,0,1,District heating,Fair,0,D,270
39,1,0,0,1,20,0,1,1,12.2,Vantaa,Apartment,0,1,District heating,Excellent,0,C,99
113,5,0,1,1,85,1,2,2,9.1,Jyväskylä,Detached house,1,1,Electric heating,Needs renovation,1550,G,147
72,4,0,1,1,33,1,1,1,1.6,Jyväskylä,Terraced house,0,1,District heating,Good,215,D,154
33,2,2,0,0,63,0,1,1,11.4,Helsinki,Apartment,0,0,District heating,Needs renovation,0,E,77
83,4,6,0,1,6,0,1,1,29.1,Vantaa,Apartment,1,1,Electric heating,Fair,0,C,170
50,2,7,1,1,4,0,1,1,4.8,Espoo,Apartment,0,1,District heating,Excellent,0,B,231
105,5,0,0,1,41,1,2,2,10.8,Espoo,Detached house,1,1,Oil heating,Needs renovation,1675,F,348
83,3,8,0,0,11,0,1,1,2.8,Helsinki,Apartment,0,1,District heating,Good,0,A,401
71,3,0,0,1,50,0,1,1,2.3,Helsinki,Apartment,0,1,District heating,Fair,0,E,268
80,2,3,0,1,10,0,1,1,4.6,Vantaa,Apartment,1,1,District heating,Excellent,0,B,249
72,3,2,0,0,21,0,2,2,2.4,Helsinki,Apartment,0,0,District heating,Good,0,D,295
48,2,0,0,1,43,0,1,1,2.0,Pori,Apartment,0,1,Electric heating,Needs renovation,0,F,42
56,3,2,1,1,17,0,1,1,6.3,Espoo,Apartment,0,1,District heating,Fair,0,C,182
54,2,0,1,1,32,0,1,1,2.1,Oulu,Apartment,0,1,District heating,Good,0,C,106
89,3,0,1,1,3,1,2,3,4.7,Oulu,Semi-detached house,0,0,Air-source heat pump,New,640,B,210
37,2,1,1,0,30,0,1,1,12.9,Espoo,Apartment,0,1,District heating,Excellent,0,D,111
79,2,0,0,2,90,1,1,1,9.8,Helsinki,Detached house,1,1,District heating,Good,495,G,309
67,3,0,0,1,36,1,2,2,4.7,Vantaa,Terraced house,0,0,Electric heating,Good,230,D,177
83,2,6,0,1,34,0,1,1,1.6,Turku,Apartment,0,1,District heating,Needs renovation,0,F,162
98,4,0,0,1,23,1,2,2,10.8,Espoo,Terraced house,1,1,District heating,Needs renovation,615,E,310
67,2,1,1,0,34,0,1,1,2.1,Helsinki,Apartment,0,0,District heating,Needs renovation,0,E,223
78,4,4,0,1,95,0,1,1,5.8,Lahti,Apartment,0,1,District heating,Needs renovation,0,F,73
38,1,1,1,1,30,0,1,1,4.1,Turku,Apartment,0,0,Air-source heat pump,Good,0,D,102
117,5,0,0,2,47,1,2,2,3.0,Turku,Detached house,1,0,Electric heating,Good,2240,E,312
58,2,0,1,1,20,1,1,1,7.7,Oulu,Apartment,0,1,District heating,Good,0,C,100
92,4,0,0,2,61,1,1,1,2.2,Kuopio,Terraced house,1,1,Oil heating,Good,500,F,139
75,2,0,0,1,17,0,1,1,5.6,Espoo,Semi-detached house,0,1,Air-source heat pump,Fair,435,B,281
100,4,6,0,1,37,0,2,2,4.1,Tampere,Apartment,0,1,District heating,Fair,0,E,234
64,3,0,1,1,1,1,1,1,20.5,Espoo,Semi-detached house,0,1,Electric heating,New,880,A,286
135,6,0,1,1,63,1,3,4,10.3,Helsinki,Detached house,1,1,Electric heating,Fair,705,G,485
113,4,4,1,1,8,0,2,2,3.8,Turku,Apartment,1,1,District heating,Good,0,B,310
76,3,3,0,1,34,0,1,1,3.0,Jyväskylä,Apartment,0,0,District heating,Good,0,D,130
52,2,6,1,1,95,0,1,1,5.2,Turku,Apartment,0,1,District heating,Good,0,F,100
89,4,2,1,0,66,0,1,1,1.3,Helsinki,Apartment,0,1,District heating,Good,0,E,349
74,2,0,0,1,67,1,1,2,10.1,Vantaa,Terraced house,0,1,District heating,Needs renovation,330,F,128
40,2,0,0,0,45,0,1,1,3.0,Lahti,Apartment,0,0,District heating,Fair,0,E,49
34,1,1,0,1,20,0,1,1,1.4,Kuopio,Apartment,0,1,District heating,Good,0,B,75
71,3,0,1,2,14,1,2,2,5.0,Vantaa,Terraced house,0,1,Electric heating,Excellent,305,C,227
84,3,4,0,1,2,0,2,2,7.0,Tampere,Apartment,0,1,District heating,Excellent,0,A,236
61,2,1,0,0,19,0,1,1,2.5,Helsinki,Apartment,0,1,Air-source heat pump,Good,0,C,276
42,2,4,0,1,5,0,1,1,2.9,Tampere,Apartment,0,1,District heating,Good,0,B,147
106,4,0,0,2,41,1,1,2,6.9,Tampere,Semi-detached house,1,1,Electric heating,Fair,470,D,248
105,4,0,1,1,27,0,2,2,3.2,Tampere,Semi-detached house,1,1,Electric heating,Good,420,D,269
91,3,1,0,1,34,0,1,1,3.1,Jyväskylä,Apartment,1,1,District heating,Good,0,D,175
115,4,0,0,2,24,1,2,2,11.4,Pori,Detached house,0,1,Wood heating,Good,1610,D,131
50,2,1,0,1,21,0,1,1,2.4,Oulu,Apartment,0,1,District heating,Fair,0,D,98
94,4,2,0,1,47,0,1,1,2.0,Oulu,Apartment,0,1,Electric heating,Excellent,0,E,172
167,7,0,1,1,25,1,3,4,26.6,Vantaa,Semi-detached house,0,1,Oil heating,Good,960,D,359
37,2,1,0,2,0,0,1,1,2.9,Oulu,Apartment,0,1,District heating,Excellent,0,A,100
54,2,8,1,1,39,0,1,1,5.4,Espoo,Apartment,0,1,District heating,Fair,0,E,184
140,7,0,1,1,13,1,2,2,3.0,Turku,Semi-detached house,1,1,Electric heating,Fair,765,C,374
107,4,5,0,1,7,0,1,1,6.5,Espoo,Apartment,0,1,District heating,Excellent,0,A,412
107,4,3,0,1,54,0,2,3,6.0,Espoo,Apartment,0,1,District heating,Good,0,D,306
82,4,0,1,1,61,0,2,2,4.6,Pori,Detached house,1,1,Electric heating,Needs renovation,405,F,62
109,5,0,0,1,67,1,2,2,3.7,Helsinki,Semi-detached house,0,1,Electric heating,Excellent,395,E,403
55,2,3,0,1,47,0,1,1,2.5,Vantaa,Apartment,0,1,District heating,Fair,0,E,121
82,3,0,1,0,46,0,2,3,9.3,Turku,Apartment,0,0,District heating,Good,0,E,144
102,4,2,1,2,8,0,2,2,3.5,Helsinki,Apartment,0,1,District heating,Fair,0,C,437
70,3,2,0,1,2,0,1,1,2.1,Pori,Apartment,1,1,District heating,New,0,A,121
44,2,5,0,0,24,0,1,1,4.6,Tampere,Apartment,0,1,District heating,Good,0,C,138
46,2,1,0,0,39,0,1,1,3.9,Lahti,Apartment,0,1,District heating,Good,0,D,65
86,4,0,1,1,18,1,1,1,10.8,Helsinki,Semi-detached house,0,1,District heating,Good,630,D,410
126,4,1,1,1,14,0,2,2,4.8,Lahti,Apartment,1,1,District heating,Excellent,0,C,198
66,3,0,1,2,22,0,1,1,1.8,Oulu,Apartment,1,1,District heating,Good,0,C,145
85,3,1,0,1,22,0,2,3,9.5,Vantaa,Apartment,0,0,District heating,Good,0,C,211
45,1,0,1,1,2,0,1,1,11.1,Helsinki,Apartment,0,1,District heating,New,0,A,191
42,2,0,1,1,32,0,1,1,5.9,Vantaa,Apartment,1,1,Electric heating,Fair,0,E,96
63,3,0,0,2,52,0,2,2,1.8,Lahti,Terraced house,0,0,Wood heating,Fair,240,F,89
37,2,3,0,1,68,0,1,1,4.9,Oulu,Apartment,0,0,District heating,Needs renovation,0,G,54
108,4,0,0,1,61,1,2,2,5.8,Tampere,Semi-detached house,1,1,Electric heating,Fair,550,F,248
105,4,0,1,1,15,0,2,2,10.4,Oulu,Apartment,0,1,District heating,Fair,0,C,162
86,3,0,0,1,26,1,1,1,2.4,Turku,Terraced house,1,1,District heating,Good,255,D,167
47,2,1,1,1,1,0,1,1,2.5,Pori,Apartment,0,0,District heating,New,0,A,78
47,2,0,0,1,38,1,1,1,4.9,Espoo,Terraced house,0,1,Oil heating,Good,405,E,206
51,3,2,0,0,63,0,1,1,5.6,Helsinki,Apartment,0,0,District heating,Good,0,F,164
68,3,0,1,1,43,1,1,1,4.8,Tampere,Terraced house,1,1,District heating,Fair,405,E,194
70,3,1,0,1,43,0,1,2,5.0,Vantaa,Apartment,0,1,District heating,Needs renovation,0,E,141
64,2,4,0,1,95,0,1,1,2.2,Turku,Apartment,0,0,District heating,Good,0,F,133
113,4,0,1,2,35,1,2,2,14.4,Tampere,Detached house,0,1,Air-source heat pump,Good,1085,D,244
88,3,5,0,1,47,0,1,1,2.0,Helsinki,Apartment,0,1,District heating,Needs renovation,0,E,321
38,1,4,0,0,60,0,1,1,3.7,Tampere,Apartment,0,0,District heating,Good,0,E,87
72,3,4,0,1,88,0,1,2,8.1,Espoo,Apartment,0,1,District heating,Fair,0,F,211
68,3,1,0,1,76,0,1,1,2.3,Helsinki,Apartment,0,0,Electric heating,Fair,0,F,204
142,5,0,0,2,15,1,3,3,9.0,Tampere,Detached house,1,1,Electric heating,Excellent,1785,C,417
86,4,0,0,0,17,1,2,2,20.9,Vantaa,Semi-detached house,0,1,Electric heating,Good,975,C,205
47,2,0,1,0,30,0,1,1,2.6,Helsinki,Apartment,0,1,District heating,Good,0,D,195
76,5,1,0,1,26,0,1,1,0.6,Tampere,Apartment,0,1,District heating,Good,0,C,242
36,2,1,1,1,29,0,1,1,10.8,Vantaa,Apartment,0,1,District heating,Good,0,C,94
63,2,2,1,1,83,0,1,1,4.1,Helsinki,Apartment,1,1,District heating,Fair,0,F,208
101,4,7,0,0,54,0,2,2,2.5,Tampere,Apartment,0,0,District heating,Good,0,E,229
127,5,4,0,1,43,0,2,2,7.9,Helsinki,Apartment,0,0,District heating,Fair,0,E,388
87,3,3,0,1,43,0,2,2,19.1,Vantaa,Apartment,1,1,Air-source heat pump,Good,0,D,182
162,6,0,0,2,20,1,3,4,17.6,Vantaa,Detached house,0,1,Air-source heat pump,Good,1445,C,417
120,5,0,0,1,26,1,2,3,7.5,Kuopio,Detached house,1,1,Geothermal,Fair,1075,C,163
78,2,0,0,1,1,0,1,1,3.7,Espoo,Terraced house,0,1,District heating,New,145,A,324
62,3,0,0,2,22,0,1,1,13.1,Espoo,Apartment,0,1,District heating,Good,0,B,183
122,5,2,0,1,55,0,2,3,5.9,Helsinki,Apartment,0,1,District heating,Excellent,0,E,432
46,2,0,1,1,38,1,1,1,2.6,Tampere,Apartment,0,1,Geothermal,Excellent,0,C,144
38,1,3,0,0,10,0,1,1,9.8,Helsinki,Apartment,0,0,District heating,Good,0,B,148
76,4,2,0,1,16,0,1,1,5.9,Vantaa,Apartment,0,0,District heating,Fair,0,C,186
45,2,0,0,0,66,0,1,1,4.4,Turku,Apartment,0,0,District heating,Needs renovation,0,F,67
57,2,7,1,1,13,0,1,1,5.1,Oulu,Apartment,0,1,District heating,Good,0,B,135
63,3,1,0,1,41,0,1,1,8.6,Oulu,Apartment,0,0,District heating,Good,0,D,94
79,3,0,0,2,34,0,1,1,2.2,Turku,Apartment,1,1,District heating,Needs renovation,0,E,147
61,2,1,0,0,7,0,1,1,9.0,Helsinki,Apartment,0,1,District heating,Excellent,0,B,239
62,2,2,0,0,1,0,1,1,3.1,Tampere,Apartment,0,1,District heating,New,0,A,204
145,7,0,0,1,8,1,2,2,9.4,Helsinki,Detached house,1,1,District heating,Good,850,C,714
55,2,2,0,1,0,0,1,1,3.6,Turku,Apartment,0,1,District heating,New,0,B,184
127,5,0,1,0,17,1,2,2,6.8,Espoo,Apartment,1,1,District heating,Good,0,C,396
58,2,0,0,1,8,0,1,1,3.7,Vantaa,Apartment,0,1,District heating,Excellent,0,A,160
53,3,0,0,0,27,0,1,1,14.8,Helsinki,Apartment,0,1,District heating,Needs renovation,0,E,139
83,3,0,0,2,29,0,2,2,4.3,Tampere,Terraced house,1,1,District heating,Needs renovation,245,D,181
208,8,0,1,1,3,1,3,3,12.9,Pori,Detached house,1,1,Wood heating,Excellent,2805,C,220
41,1,1,1,0,24,0,1,1,8.0,Espoo,Apartment,0,1,District heating,Good,0,C,141
46,2,3,0,1,48,0,1,1,5.4,Espoo,Apartment,0,0,Air-source heat pump,Fair,0,D,138
65,3,3,0,0,69,0,2,2,9.7,Helsinki,Apartment,0,1,District heating,Fair,0,F,156
44,2,0,0,0,32,0,1,1,7.6,Vantaa,Apartment,1,0,District heating,Fair,0,D,93
53,2,3,0,1,32,0,1,1,2.0,Oulu,Apartment,0,1,District heating,Good,0,E,112
50,2,2,0,1,26,0,1,1,2.2,Helsinki,Apartment,0,0,District heating,Fair,0,C,206
49,2,2,0,1,73,0,1,1,8.1,Oulu,Apartment,0,0,District heating,Fair,0,E,76
79,3,1,0,1,24,0,1,1,4.7,Helsinki,Apartment,1,0,District heating,Good,0,C,337
108,3,0,1,1,15,0,2,2,3.6,Oulu,Apartment,0,1,Electric heating,Excellent,0,C,188
123,4,0,0,2,72,1,2,3,12.9,Espoo,Semi-detached house,1,1,District heating,Needs renovation,590,F,270
96,4,5,1,0,15,0,1,1,9.4,Espoo,Apartment,0,1,District heating,Needs renovation,0,C,281
65,3,3,0,1,75,0,1,1,5.1,Helsinki,Apartment,0,0,District heating,Good,0,F,222
76,5,0,0,2,18,1,1,1,9.0,Vantaa,Detached house,0,0,Geothermal,Excellent,1155,B,311
94,4,0,0,2,42,1,1,2,18.9,Vantaa,Terraced house,1,1,Air-source heat pump,Good,445,D,213
71,3,2,0,1,25,0,1,2,18.7,Espoo,Apartment,1,1,District heating,Fair,0,C,207
60,2,6,1,0,34,0,1,1,9.1,Helsinki,Apartment,0,0,District heating,Good,0,C,206
39,1,1,0,0,20,0,1,1,1.8,Oulu,Apartment,0,1,District heating,Good,0,C,83
50,2,6,0,1,16,0,1,1,3.9,Tampere,Apartment,0,0,District heating,Good,0,C,144
53,2,3,1,1,11,0,1,1,4.2,Vantaa,Apartment,0,1,Air-source heat pump,Good,0,B,171
56,2,3,1,1,14,0,1,1,5.2,Espoo,Apartment,0,1,District heating,Good,0,B,222
39,1,2,0,1,32,0,1,1,3.1,Jyväskylä,Apartment,1,1,District heating,Needs renovation,0,D,74
53,3,3,1,1,0,0,1,1,1.7,Oulu,Apartment,0,1,District heating,New,0,B,149
52,3,1,1,0,59,0,1,1,7.4,Helsinki,Apartment,0,0,District heating,Needs renovation,0,F,126
96,5,0,0,1,0,1,1,1,2.5,Kuopio,Semi-detached house,0,1,Electric heating,New,705,C,219
122,5,0,0,2,10,1,2,3,7.7,Tampere,Detached house,0,1,Geothermal,Needs renovation,2800,C,317
35,2,1,1,1,24,0,1,1,6.5,Helsinki,Apartment,0,1,District heating,Fair,0,C,148
60,3,0,0,1,4,1,1,1,6.7,Helsinki,Terraced house,0,1,Electric heating,Good,175,C,282
65,2,3,1,1,15,0,1,1,2.4,Jyväskylä,Apartment,0,1,District heating,Good,0,B,155
44,1,0,0,1,0,1,1,1,9.3,Helsinki,Apartment,0,1,District heating,New,0,A,197
68,4,1,0,1,26,0,1,1,3.1,Helsinki,Apartment,0,1,District heating,Fair,0,C,317
41,2,3,0,1,19,0,1,1,5.7,Vantaa,Apartment,0,1,Geothermal,Excellent,0,B,122
72,2,1,1,1,48,0,1,1,5.3,Helsinki,Apartment,0,1,District heating,Fair,0,E,244
49,2,2,0,0,12,0,1,1,1.4,Helsinki,Apartment,0,0,District heating,Excellent,0,C,234
104,5,2,0,0,24,0,1,1,4.7,Helsinki,Apartment,0,1,District heating,Good,0,C,413
135,6,0,1,1,14,1,2,3,4.5,Turku,Semi-detached house,1,0,Air-source heat pump,Fair,1155,C,319
146,5,0,1,2,46,1,3,3,3.7,Oulu,Detached house,1,1,Geothermal,Excellent,1815,D,335
128,4,0,0,2,16,1,2,3,6.1,Helsinki,Detached house,0,1,District heating,Good,1015,C,620
81,3,0,0,2,35,0,1,1,5.1,Turku,Detached house,0,1,Electric heating,Good,410,D,172
104,3,2,0,2,0,0,1,2,1.0,Turku,Apartment,0,0,District heating,New,0,B,307
209,8,0,0,0,47,1,3,4,12.5,Helsinki,Detached house,1,1,Wood heating,Excellent,905,E,775
59,2,0,0,1,31,0,1,1,7.2,Vantaa,Apartment,0,1,District heating,Good,0,D,150
49,2,0,0,1,34,0,1,1,2.2,Turku,Apartment,1,0,District heating,Fair,0,E,93
58,3,1,0,1,16,0,1,1,9.7,Espoo,Apartment,0,1,District heating,Excellent,0,B,207
117,6,0,1,1,47,1,2,2,9.7,Lahti,Terraced house,0,0,District heating,Good,295,F,132
64,3,0,0,1,52,0,1,1,1.5,Helsinki,Terraced house,0,1,Geothermal,Excellent,190,D,280
124,5,0,1,3,20,1,2,2,14.6,Oulu,Detached house,1,1,Electric heating,Fair,955,D,215
102,4,0,0,1,89,1,2,2,10.6,Espoo,Semi-detached house,0,1,Air-source heat pump,Needs renovation,1035,F,270
82,5,0,1,1,53,1,2,3,8.8,Pori,Detached house,1,0,Air-source heat pump,Needs renovation,3250,E,102
34,2,0,1,0,13,1,1,1,0.9,Tampere,Apartment,0,1,District heating,Good,0,B,114
149,5,0,0,1,42,1,3,4,5.7,Jyväskylä,Detached house,0,1,Wood heating,Good,2495,D,258
30,1,1,0,1,72,0,1,1,4.0,Turku,Apartment,0,0,District heating,Fair,0,F,51
94,4,0,0,2,24,0,1,1,1.4,Lahti,Terraced house,0,1,District heating,Good,180,D,149
33,2,0,1,1,24,0,1,1,9.7,Vantaa,Apartment,0,1,District heating,Excellent,0,B,98
44,2,4,1,1,20,0,1,1,3.3,Helsinki,Apartment,0,0,Air-source heat pump,Good,0,C,241
97,4,0,0,1,4,1,2,2,15.2,Oulu,Detached house,1,1,Air-source heat pump,Good,2345,B,204
36,2,1,1,0,52,0,1,1,3.8,Tampere,Apartment,0,1,District heating,Needs renovation,0,F,70
99,4,0,1,2,18,1,1,2,18.1,Vantaa,Detached house,0,1,Wood heating,Good,1300,D,288
42,2,5,1,0,44,0,1,1,2.9,Helsinki,Apartment,0,1,District heating,Needs renovation,0,E,132
73,3,0,1,1,54,0,2,2,3.9,Oulu,Terraced house,0,1,Wood heating,Fair,285,F,126
36,1,3,1,1,4,0,1,1,3.1,Tampere,Apartment,1,0,District heating,Excellent,0,B,128
95,4,0,1,2,0,1,1,1,3.5,Espoo,Apartment,0,1,District heating,Excellent,0,B,397
89,4,2,0,1,84,0,1,1,3.3,Helsinki,Apartment,1,1,District heating,Fair,0,F,340
41,2,0,0,1,32,0,1,1,1.1,Pori,Apartment,0,0,District heating,Fair,0,E,43
180,8,0,0,2,29,1,2,3,6.1,Oulu,Detached house,0,0,Electric heating,Needs renovation,1330,C,230
64,2,3,1,0,24,0,1,1,2.3,Turku,Apartment,0,1,District heating,Fair,0,E,134
